id,identifier,file_name,file_size,download_url
gpcw0111,tobacco_nrp23e00,VTS_01_1_512kb.mp4,73346327.0,https://archive.org/download/tobacco_nrp23e00_files.xml/VTS_01_1_512kb.mp4
gpdk0069,tobacco_rlp67c00,2077682956_512kb.mp4,46779104.0,https://archive.org/download/tobacco_rlp67c00_files.xml/2077682956_512kb.mp4
gpdl0076,tobacco_kvi94c00,tobacco_kvi94c00.mp4,8530318.0,https://archive.org/download/tobacco_kvi94c00_files.xml/tobacco_kvi94c00.mp4
gpdn0006,tobacco_zry27a00,tobacco_zry27a00.mp4,33557574.0,https://archive.org/download/tobacco_zry27a00_files.xml/tobacco_zry27a00.mp4
gpdp0025,tobacco_axl02b00,508079868_512kb.mp4,22962988.0,https://archive.org/download/tobacco_axl02b00_files.xml/508079868_512kb.mp4
gpdx0057,tobacco_rkk21c00,170600442_512kb.mp4,142226596.0,https://archive.org/download/tobacco_rkk21c00_files.xml/170600442_512kb.mp4
gpgl0191,tobacco_nqz20j00,tobacco_nqz20j00.mp4,167744031.0,https://archive.org/download/tobacco_nqz20j00_files.xml/tobacco_nqz20j00.mp4
gpgp0025,tobacco_nln02b00,tobacco_nln02b00.mp4,360904741.0,https://archive.org/download/tobacco_nln02b00_files.xml/tobacco_nln02b00.mp4
gphb0039,tobacco_iek52b00,tobacco_iek52b00.mp4,13566348.0,https://archive.org/download/tobacco_iek52b00_files.xml/tobacco_iek52b00.mp4
gphm0180,tobacco_kzs35i00,tobacco_kzs35i00.mp4,588112727.0,https://archive.org/download/tobacco_kzs35i00_files.xml/tobacco_kzs35i00.mp4
gpjy0104,tobacco_emy99d00,87292664_512kb.mp4,19504610.0,https://archive.org/download/tobacco_emy99d00_files.xml/87292664_512kb.mp4
gply0066,tobacco_vtg57c00,VTS_01_1_512kb.mp4,65020198.0,https://archive.org/download/tobacco_vtg57c00_files.xml/VTS_01_1_512kb.mp4
gpmm0006,tobacco_bbw27a00,tobacco_bbw27a00.mp4,144701328.0,https://archive.org/download/tobacco_bbw27a00_files.xml/tobacco_bbw27a00.mp4
gpmx0015,tobacco_bmw62a00,tobacco_bmw62a00.mp4,337007804.0,https://archive.org/download/tobacco_bmw62a00_files.xml/tobacco_bmw62a00.mp4
gpnh0063,tobacco_dph44c00,tobacco_dph44c00_2.mp4,153825411.0,https://archive.org/download/tobacco_dph44c00_files.xml/tobacco_dph44c00_2.mp4
gpnm0006,tobacco_xkw27a00,tobacco_xkw27a00.mp4,51162304.0,https://archive.org/download/tobacco_xkw27a00_files.xml/tobacco_xkw27a00.mp4
gppm0006,tobacco_pex27a00,tobacco_pex27a00.mp4,183327411.0,https://archive.org/download/tobacco_pex27a00_files.xml/tobacco_pex27a00.mp4
gpvn0006,tobacco_lox27a00,tobacco_lox27a00.mp4,140173722.0,https://archive.org/download/tobacco_lox27a00_files.xml/tobacco_lox27a00.mp4
gpwc0072,tobacco_axb77c00,VTS_01_1_512kb.mp4,125860552.0,https://archive.org/download/tobacco_axb77c00_files.xml/VTS_01_1_512kb.mp4
gpym0006,tobacco_tuw27a00,tobacco_tuw27a00.mp4,276093326.0,https://archive.org/download/tobacco_tuw27a00_files.xml/tobacco_tuw27a00.mp4
gqbg0079,tobacco_jds04d00,508082145.mp4,38715687.0,https://archive.org/download/tobacco_jds04d00_files.xml/508082145.mp4
gqbm0132,tobacco_spu03f00,170500093_512kb.mp4,989496.0,https://archive.org/download/tobacco_spu03f00_files.xml/170500093_512kb.mp4
gqcn0006,tobacco_tiy27a00,tobacco_tiy27a00.mp4,14965669.0,https://archive.org/download/tobacco_tiy27a00_files.xml/tobacco_tiy27a00.mp4
gqdn0006,tobacco_psy27a00,tobacco_psy27a00.mp4,42120025.0,https://archive.org/download/tobacco_psy27a00_files.xml/tobacco_psy27a00.mp4
gqdx0057,tobacco_hlk21c00,170600420_512kb.mp4,1445349.0,https://archive.org/download/tobacco_hlk21c00_files.xml/170600420_512kb.mp4
gqfd0220,tobacco_gqfd0220,2069503116-2069503117.mp4,29388218.0,https://archive.org/download/tobacco_gqfd0220_files.xml/2069503116-2069503117.mp4
gqgl0191,tobacco_drz20j00,tobacco_drz20j00.mp4,12344979.0,https://archive.org/download/tobacco_drz20j00_files.xml/tobacco_drz20j00.mp4
gqhb0039,tobacco_yek52b00,yek52b00.mp4,187249273.0,https://archive.org/download/tobacco_yek52b00_files.xml/yek52b00.mp4
gqkh0095,tobacco_cbt64d00,tobacco_cbt64d00.mp4,18547984.0,https://archive.org/download/tobacco_cbt64d00_files.xml/tobacco_cbt64d00.mp4
gqld0111,tobacco_dgn23e00,tobacco_dgn23e00.mp4,174270555.0,https://archive.org/download/tobacco_dgn23e00_files.xml/tobacco_dgn23e00.mp4
gqmm0006,tobacco_rbw27a00,tobacco_rbw27a00.mp4,41123532.0,https://archive.org/download/tobacco_rbw27a00_files.xml/tobacco_rbw27a00.mp4
gqnm0006,tobacco_nlw27a00,tobacco_nlw27a00.mp4,101595089.0,https://archive.org/download/tobacco_nlw27a00_files.xml/tobacco_nlw27a00.mp4
gqpm0006,tobacco_ffx27a00,VTS_02_1_512kb.mp4,141581547.0,https://archive.org/download/tobacco_ffx27a00_files.xml/VTS_02_1_512kb.mp4
gqvn0006,tobacco_bpx27a00,tobacco_bpx27a00.mp4,61941419.0,https://archive.org/download/tobacco_bpx27a00_files.xml/tobacco_bpx27a00.mp4
gqwc0072,tobacco_qxb77c00,tobacco_qxb77c00.mp4,43837992.0,https://archive.org/download/tobacco_qxb77c00_files.xml/tobacco_qxb77c00.mp4
gqwg0225,tobacco_gqwg0225,tobacco_gqwg0225.mp4,11053608.0,https://archive.org/download/tobacco_gqwg0225_files.xml/tobacco_gqwg0225.mp4
gqym0006,tobacco_jvw27a00,tobacco_jvw27a00.mp4,178060872.0,https://archive.org/download/tobacco_jvw27a00_files.xml/tobacco_jvw27a00.mp4
grbn0006,tobacco_nzx27a00,tobacco_nzx27a00.mp4,30951021.0,https://archive.org/download/tobacco_nzx27a00_files.xml/tobacco_nzx27a00.mp4
grcn0006,tobacco_jjy27a00,tobacco_jjy27a00.mp4,11832988.0,https://archive.org/download/tobacco_jjy27a00_files.xml/tobacco_jjy27a00.mp4
grdn0006,tobacco_fty27a00,tobacco_fty27a00.mp4,59007012.0,https://archive.org/download/tobacco_fty27a00_files.xml/tobacco_fty27a00.mp4
grdw0111,tobacco_nhq23e00,Bates_2043928002_512kb.mp4,158770665.0,https://archive.org/download/tobacco_nhq23e00_files.xml/Bates_2043928002_512kb.mp4
grfh0127,tobacco_sja84e00,Bates_2058500001_chunk_1_512kb.mp4,264885954.0,https://archive.org/download/tobacco_sja84e00_files.xml/Bates_2058500001_chunk_1_512kb.mp4
grfm0164,tobacco_gpi49h00,tobacco_gpi49h00.mp4,16971093.0,https://archive.org/download/tobacco_gpi49h00_files.xml/tobacco_gpi49h00.mp4
grfp0025,tobacco_xcn02b00,VTS_01_4_512kb.mp4,20715093.0,https://archive.org/download/tobacco_xcn02b00_files.xml/VTS_01_4_512kb.mp4
grfy0038,tobacco_grfy0038,2057225006.mp4,67713351.0,https://archive.org/download/tobacco_grfy0038_files.xml/2057225006.mp4
grgp0190,tobacco_uyu17j00,tobacco_uyu17j00.mp4,4160028.0,https://archive.org/download/tobacco_uyu17j00_files.xml/tobacco_uyu17j00.mp4
grgv0183,tobacco_olb72i00,tobacco_olb72i00.mp4,633468272.0,https://archive.org/download/tobacco_olb72i00_files.xml/tobacco_olb72i00.mp4
grhb0039,tobacco_ofk52b00,tobacco_ofk52b00.mp4,196745931.0,https://archive.org/download/tobacco_ofk52b00_files.xml/tobacco_ofk52b00.mp4
grjp0017,jif72a00,VTS_01_1_512kb.mp4,125953757.0,https://archive.org/download/jif72a00_files.xml/VTS_01_1_512kb.mp4
grmm0006,tobacco_hcw27a00,tobacco_hcw27a00.mp4,37933002.0,https://archive.org/download/tobacco_hcw27a00_files.xml/tobacco_hcw27a00.mp4
grnm0006,tobacco_dmw27a00,dmw27a00.mp4,28578742.0,https://archive.org/download/tobacco_dmw27a00_files.xml/dmw27a00.mp4
grpm0006,tobacco_vfx27a00,tobacco_vfx27a00.mp4,598378851.0,https://archive.org/download/tobacco_vfx27a00_files.xml/tobacco_vfx27a00.mp4
grvn0006,tobacco_rpx27a00,tobacco_rpx27a00.mp4,88923313.0,https://archive.org/download/tobacco_rpx27a00_files.xml/tobacco_rpx27a00.mp4
grwp0025,tobacco_wsm02b00,VTS_01_2_512kb.mp4,13849357.0,https://archive.org/download/tobacco_wsm02b00_files.xml/VTS_01_2_512kb.mp4
grwp0094,tobacco_iiu62d00,80302660_512kb.mp4,98425009.0,https://archive.org/download/tobacco_iiu62d00_files.xml/80302660_512kb.mp4
grwx0129,tobacco_sbz99d00,tobacco_sbz99d00.mp4,5601568.0,https://archive.org/download/tobacco_sbz99d00_files.xml/tobacco_sbz99d00.mp4
grxd0111,tobacco_grxd0111,2028901778.mp4,35354114.0,https://archive.org/download/tobacco_grxd0111_files.xml/2028901778.mp4
gryf0064,tobacco_rzp47c00,VTS_01_1_512kb.mp4,43369063.0,https://archive.org/download/tobacco_rzp47c00_files.xml/VTS_01_1_512kb.mp4
grym0006,tobacco_zvw27a00,tobacco_zvw27a00.mp4,35168421.0,https://archive.org/download/tobacco_zvw27a00_files.xml/tobacco_zvw27a00.mp4
gsbg0182,tobacco_stp62i00,tobacco_stp62i00.mp4,80597799.0,https://archive.org/download/tobacco_stp62i00_files.xml/tobacco_stp62i00.mp4
gsbn0006,tobacco_day27a00,tobacco_day27a00.mp4,38166741.0,https://archive.org/download/tobacco_day27a00_files.xml/tobacco_day27a00.mp4
gscn0006,tobacco_zjy27a00,tobacco_zjy27a00.mp4,80607025.0,https://archive.org/download/tobacco_zjy27a00_files.xml/tobacco_zjy27a00.mp4
gsdn0006,tobacco_vty27a00,tobacco_vty27a00.mp4,17355124.0,https://archive.org/download/tobacco_vty27a00_files.xml/tobacco_vty27a00.mp4
gsdx0129,tobacco_kpr91e00,80716791_512kb.mp4,11365855.0,https://archive.org/download/tobacco_kpr91e00_files.xml/80716791_512kb.mp4
gsgp0190,tobacco_kzu17j00,tobacco_kzu17j00.mp4,3278221.0,https://archive.org/download/tobacco_kzu17j00_files.xml/tobacco_kzu17j00.mp4
gskh0095,tobacco_ict64d00,tobacco_ict64d00.mp4,47637117.0,https://archive.org/download/tobacco_ict64d00_files.xml/tobacco_ict64d00.mp4
gslb0031,tobacco_gslb0031,2066200284.mp4,36591381.0,https://archive.org/download/tobacco_gslb0031_files.xml/2066200284.mp4
gslf0064,tobacco_two47c00,VTS_01_1_512kb.mp4,66659846.0,https://archive.org/download/tobacco_two47c00_files.xml/VTS_01_1_512kb.mp4
gsmm0006,tobacco_xcw27a00,tobacco_xcw27a00.mp4,42489874.0,https://archive.org/download/tobacco_xcw27a00_files.xml/tobacco_xcw27a00.mp4
gsnf0064,tobacco_lqp47c00,2070944002_512kb.mp4,41116014.0,https://archive.org/download/tobacco_lqp47c00_files.xml/2070944002_512kb.mp4
gsnm0006,tobacco_tmw27a00,tobacco_tmw27a00.mp4,12310581.0,https://archive.org/download/tobacco_tmw27a00_files.xml/tobacco_tmw27a00.mp4
gspm0006,tobacco_lgx27a00,tobacco_lgx27a00.mp4,73484777.0,https://archive.org/download/tobacco_lgx27a00_files.xml/tobacco_lgx27a00.mp4
gsvn0006,tobacco_hqx27a00,tobacco_hqx27a00.mp4,1133252.0,https://archive.org/download/tobacco_hqx27a00_files.xml/tobacco_hqx27a00.mp4
gswb0233,tobacco_gswb0233,gswb0233.mp4,135030489.0,https://archive.org/download/tobacco_gswb0233_files.xml/gswb0233.mp4
gswg0225,tobacco_gswg0225,tobacco_gswg0225.mp4,4661436.0,https://archive.org/download/tobacco_gswg0225_files.xml/tobacco_gswg0225.mp4
gswp0025,tobacco_otm02b00,VTS_01_1_512kb.mp4,69763754.0,https://archive.org/download/tobacco_otm02b00_files.xml/VTS_01_1_512kb.mp4
gsxy0104,tobacco_eey99d00,eey99d00b.mp4,306594782.0,https://archive.org/download/tobacco_eey99d00_files.xml/eey99d00b.mp4
gsyh0015,tobacco_bgr62a00,Bates_2084133538_512kb.mp4,18938481.0,https://archive.org/download/tobacco_bgr62a00_files.xml/Bates_2084133538_512kb.mp4
gsym0006,tobacco_pww27a00,tobacco_pww27a00.mp4,156065545.0,https://archive.org/download/tobacco_pww27a00_files.xml/tobacco_pww27a00.mp4
gtbn0006,tobacco_tay27a00,tobacco_tay27a00.mp4,72831752.0,https://archive.org/download/tobacco_tay27a00_files.xml/tobacco_tay27a00.mp4
gtcn0006,tobacco_pky27a00,tobacco_pky27a00.mp4,14842246.0,https://archive.org/download/tobacco_pky27a00_files.xml/tobacco_pky27a00.mp4
gtcw0111,tobacco_xyp23e00,tobacco_xyp23e00.mp4,32851234.0,https://archive.org/download/tobacco_xyp23e00_files.xml/tobacco_xyp23e00.mp4
gtdn0006,tobacco_luy27a00,tobacco_luy27a00.mp4,75027983.0,https://archive.org/download/tobacco_luy27a00_files.xml/tobacco_luy27a00.mp4
gtfb0183,tobacco_seh72i00,tobacco_seh72i00.mp4,164618998.0,https://archive.org/download/tobacco_seh72i00_files.xml/tobacco_seh72i00.mp4
gtgb0039,tobacco_ywj52b00,tobacco_ywj52b00-2.mp4,159440039.0,https://archive.org/download/tobacco_ywj52b00_files.xml/tobacco_ywj52b00-2.mp4
gtgl0223,tobacco_gtgl0223,tobacco_gtgl0223.mp4,291295007.0,https://archive.org/download/tobacco_gtgl0223_files.xml/tobacco_gtgl0223.mp4
gtgp0190,tobacco_aav17j00,tobacco_aav17j00.mp4,6541163.0,https://archive.org/download/tobacco_aav17j00_files.xml/tobacco_aav17j00.mp4
gthy0104,tobacco_yux99d00,VTS_01_1_512kb.mp4,64749013.0,https://archive.org/download/tobacco_yux99d00_files.xml/VTS_01_1_512kb.mp4
gtmm0006,tobacco_ndw27a00,tobacco_ndw27a00.mp4,390205959.0,https://archive.org/download/tobacco_ndw27a00_files.xml/tobacco_ndw27a00.mp4
gtnm0006,tobacco_jnw27a00,tobacco_jnw27a00.mp4,73148078.0,https://archive.org/download/tobacco_jnw27a00_files.xml/tobacco_jnw27a00.mp4
gtpm0006,tobacco_bhx27a00,tobacco_bhx27a00.mp4,11230285.0,https://archive.org/download/tobacco_bhx27a00_files.xml/tobacco_bhx27a00.mp4
gtvn0006,tobacco_xqx27a00,tobacco_xqx27a00.mp4,91037891.0,https://archive.org/download/tobacco_xqx27a00_files.xml/tobacco_xqx27a00.mp4
gtwp0025,tobacco_dum02b00,VTS_01_2_512kb.mp4,43861399.0,https://archive.org/download/tobacco_dum02b00_files.xml/VTS_01_2_512kb.mp4
gtym0006,tobacco_fxw27a00,VTS_01_1_512kb.mp4,32310631.0,https://archive.org/download/tobacco_fxw27a00_files.xml/VTS_01_1_512kb.mp4
gxbn0006,tobacco_ztx27a00,ztx27a00.mp4,319475376.0,https://archive.org/download/tobacco_ztx27a00_files.xml/ztx27a00.mp4
gxcn0006,tobacco_vdy27a00,tobacco_vdy27a00.mp4,19109537.0,https://archive.org/download/tobacco_vdy27a00_files.xml/tobacco_vdy27a00.mp4
gxdh0182,tobacco_ljw62i00,tobacco_ljw62i00.mp4,33474473.0,https://archive.org/download/tobacco_ljw62i00_files.xml/tobacco_ljw62i00.mp4
gxdn0006,tobacco_rny27a00,tobacco_rny27a00.mp4,581436026.0,https://archive.org/download/tobacco_rny27a00_files.xml/tobacco_rny27a00.mp4
gxdw0111,tobacco_zbq23e00,tobacco_zbq23e00.mp4,178996843.0,https://archive.org/download/tobacco_zbq23e00_files.xml/tobacco_zbq23e00.mp4
gxfc0072,tobacco_occ77c00,tobacco_occ77c00.mp4,107136192.0,https://archive.org/download/tobacco_occ77c00_files.xml/tobacco_occ77c00.mp4
gxgb0191,tobacco_etn18j00,tobacco_etn18j00.mp4,3944119.0,https://archive.org/download/tobacco_etn18j00_files.xml/tobacco_etn18j00.mp4
gxgp0025,tobacco_fhn02b00,VTS_01_2_512kb.mp4,709843470.0,https://archive.org/download/tobacco_fhn02b00_files.xml/VTS_01_2_512kb.mp4
gxhb0039,tobacco_aak52b00,tobacco_aak52b00.mp4,37516254.0,https://archive.org/download/tobacco_aak52b00_files.xml/tobacco_aak52b00.mp4
gxnm0006,tobacco_pgw27a00,VTS_01_1_512kb.mp4,20926818.0,https://archive.org/download/tobacco_pgw27a00_files.xml/VTS_01_1_512kb.mp4
gxpd0111,tobacco_poo23e00,VTS_01_1_512kb.mp4,41423846.0,https://archive.org/download/tobacco_poo23e00_files.xml/VTS_01_1_512kb.mp4
gxpm0006,tobacco_hax27a00,tobacco_hax27a00.mp4,326087907.0,https://archive.org/download/tobacco_hax27a00_files.xml/tobacco_hax27a00.mp4
gxvn0006,tobacco_dkx27a00,tobacco_dkx27a00.mp4,28521222.0,https://archive.org/download/tobacco_dkx27a00_files.xml/tobacco_dkx27a00.mp4
gxwb0039,tobacco_fwi52b00,VTS_01_512kb.mp4,9449094.0,https://archive.org/download/tobacco_fwi52b00_files.xml/VTS_01_512kb.mp4
gxwk0146,tobacco_pup91f00,tobacco_pup91f00.mp4,57940266.0,https://archive.org/download/tobacco_pup91f00_files.xml/tobacco_pup91f00.mp4
gxwn0006,tobacco_nxy27a00,tobacco_nxy27a00.mp4,323428537.0,https://archive.org/download/tobacco_nxy27a00_files.xml/tobacco_nxy27a00.mp4
gxxb0079,tobacco_qhq03d00,VTS_01_1_512kb.mp4,125771069.0,https://archive.org/download/tobacco_qhq03d00_files.xml/VTS_01_1_512kb.mp4
gxyh0015,tobacco_xzq62a00,tobacco_xzq62a00.mp4,16139500.0,https://archive.org/download/tobacco_xzq62a00_files.xml/tobacco_xzq62a00.mp4
gxym0006,tobacco_lqw27a00,tobacco_lqw27a00.mp4,122262667.0,https://archive.org/download/tobacco_lqw27a00_files.xml/tobacco_lqw27a00.mp4
gybm0132,mou03f00,VTS_01_1_512kb.mp4,57842399.0,https://archive.org/download/mou03f00_files.xml/VTS_01_1_512kb.mp4
gybn0006,tobacco_rxx27a00,tobacco_rxx27a00.mp4,193581646.0,https://archive.org/download/tobacco_rxx27a00_files.xml/tobacco_rxx27a00.mp4
gybw0101,tobacco_jch86d00,VTS_01_1_512kb.mp4,127145454.0,https://archive.org/download/tobacco_jch86d00_files.xml/VTS_01_1_512kb.mp4
gycm0132,tobacco_iyu03f00,170500003_512kb.mp4,4117619.0,https://archive.org/download/tobacco_iyu03f00_files.xml/170500003_512kb.mp4
gycn0006,tobacco_nhy27a00,tobacco_nhy27a00.mp4,196896051.0,https://archive.org/download/tobacco_nhy27a00_files.xml/tobacco_nhy27a00.mp4
gycw0111,tobacco_vvp23e00,Bates_2043962029_chunk_1_512kb.mp4,80906851.0,https://archive.org/download/tobacco_vvp23e00_files.xml/Bates_2043962029_chunk_1_512kb.mp4
gycx0057,tobacco_fak21c00,170600394_512kb.mp4,2686842.0,https://archive.org/download/tobacco_fak21c00_files.xml/170600394_512kb.mp4
gydn0006,tobacco_jry27a00,tobacco_jry27a00.mp4,41551633.0,https://archive.org/download/tobacco_jry27a00_files.xml/tobacco_jry27a00.mp4
gyfb0095,tobacco_ktg63d00,Bates_510300513_512kb.mp4,4786730.0,https://archive.org/download/tobacco_ktg63d00_files.xml/Bates_510300513_512kb.mp4
gyfp0025,tobacco_bbn02b00,VTS_01_2_512kb.mp4,9454118.0,https://archive.org/download/tobacco_bbn02b00_files.xml/VTS_01_2_512kb.mp4
gygl0191,tobacco_xpz20j00,tobacco_xpz20j00.mp4,1137853.0,https://archive.org/download/tobacco_xpz20j00_files.xml/tobacco_xpz20j00.mp4
gygp0025,tobacco_xkn02b00,tobacco_xkn02b00.mp4,292503663.0,https://archive.org/download/tobacco_xkn02b00_files.xml/tobacco_xkn02b00.mp4
gyhb0039,tobacco_sdk52b00,tobacco_sdk52b00.mp4,80911334.0,https://archive.org/download/tobacco_sdk52b00_files.xml/tobacco_sdk52b00.mp4
gyhh0257,tobacco_gyhh0257,gyhh0257.mp4,7001123.0,https://archive.org/download/tobacco_gyhh0257_files.xml/gyhh0257.mp4
gyhk0146,tobacco_wly99d00,tobacco_wly99d00.mp4,297922100.0,https://archive.org/download/tobacco_wly99d00_files.xml/tobacco_wly99d00.mp4
gyhv0183,tobacco_otb72i00,tobacco_otb72i00.mp4,80584271.0,https://archive.org/download/tobacco_otb72i00_files.xml/tobacco_otb72i00.mp4
gyjy0104,tobacco_oly99d00,VTS_01_1_512kb.mp4,81748132.0,https://archive.org/download/tobacco_oly99d00_files.xml/VTS_01_1_512kb.mp4
gykh0182,tobacco_agz62i00,tobacco_agz62i00.mp4,448900093.0,https://archive.org/download/tobacco_agz62i00_files.xml/tobacco_agz62i00.mp4
gykj0223,tobacco_gykj0223,tobacco_gykj0223.mp4,10440361.0,https://archive.org/download/tobacco_gykj0223_files.xml/tobacco_gykj0223.mp4
gymm0006,tobacco_law27a00,tobacco_law27a00.mp4,45750207.0,https://archive.org/download/tobacco_law27a00_files.xml/tobacco_law27a00.mp4
gynm0006,tobacco_hkw27a00,tobacco_hkw27a00.mp4,45943077.0,https://archive.org/download/tobacco_hkw27a00_files.xml/tobacco_hkw27a00.mp4
gypm0006,tobacco_zdx27a00,tobacco_zdx27a00.mp4,23492706.0,https://archive.org/download/tobacco_zdx27a00_files.xml/tobacco_zdx27a00.mp4
gypn0225,tobacco_gypn0225,tobacco_gypn0225.mp4,540473856.0,https://archive.org/download/tobacco_gypn0225_files.xml/tobacco_gypn0225.mp4
gyvn0006,tobacco_vnx27a00,vnx27a00.mp4,58395377.0,https://archive.org/download/tobacco_vnx27a00_files.xml/vnx27a00.mp4
gywc0072,tobacco_kwb77c00,tobacco_kwb77c00.mp4,767691463.0,https://archive.org/download/tobacco_kwb77c00_files.xml/tobacco_kwb77c00.mp4
gywp0025,tobacco_crm02b00,tobacco_crm02b00.mp4,360482201.0,https://archive.org/download/tobacco_crm02b00_files.xml/tobacco_crm02b00.mp4
gywv0183,tobacco_aqa72i00,tobacco_aqa72i00.mp4,113722058.0,https://archive.org/download/tobacco_aqa72i00_files.xml/tobacco_aqa72i00.mp4
gyxc0083,tobacco_dku18d00,10002347-0-2071992001_512kb.mp4,19134862.0,https://archive.org/download/tobacco_dku18d00_files.xml/10002347-0-2071992001_512kb.mp4
gyym0006,tobacco_duw27a00,tobacco_duw27a00.mp4,24183713.0,https://archive.org/download/tobacco_duw27a00_files.xml/tobacco_duw27a00.mp4
gzbn0006,tobacco_jby27a00,tobacco_jby27a00.mp4,51507302.0,https://archive.org/download/tobacco_jby27a00_files.xml/tobacco_jby27a00.mp4
gzcn0006,tobacco_fly27a00,tobacco_fly27a00.mp4,91387151.0,https://archive.org/download/tobacco_fly27a00_files.xml/tobacco_fly27a00.mp4
gzcw0111,tobacco_nzp23e00,tobacco_nzp23e00.mp4,378709030.0,https://archive.org/download/tobacco_nzp23e00_files.xml/tobacco_nzp23e00.mp4
gzdn0006,tobacco_bvy27a00,tobacco_bvy27a00.mp4,79457752.0,https://archive.org/download/tobacco_bvy27a00_files.xml/tobacco_bvy27a00.mp4
gzgb0039,tobacco_oxj52b00,tobacco_oxj52b00.mp4,61897325.0,https://archive.org/download/tobacco_oxj52b00_files.xml/tobacco_oxj52b00.mp4
gzgp0190,tobacco_qav17j00,tobacco_qav17j00.mp4,3312120.0,https://archive.org/download/tobacco_qav17j00_files.xml/tobacco_qav17j00.mp4
gzhh0257,opioids_gzhh0257,gzhh0257-0006.mp4,1073209441.0,https://archive.org/download/opioids_gzhh0257_files.xml/gzhh0257-0006.mp4
gzmm0006,tobacco_dew27a00,tobacco_dew27a00.mp4,81636620.0,https://archive.org/download/tobacco_dew27a00_files.xml/tobacco_dew27a00.mp4
gznm0006,tobacco_znw27a00,tobacco_znw27a00.mp4,23108178.0,https://archive.org/download/tobacco_znw27a00_files.xml/tobacco_znw27a00.mp4
gzpj0086,tobacco_nls31d00,Bates_508083095_512kb.mp4,82192177.0,https://archive.org/download/tobacco_nls31d00_files.xml/Bates_508083095_512kb.mp4
gzpm0006,tobacco_rhx27a00,tobacco_rhx27a00.mp4,388682165.0,https://archive.org/download/tobacco_rhx27a00_files.xml/tobacco_rhx27a00.mp4
gzvn0006,tobacco_nrx27a00,nrx27a00.mp4,348884316.0,https://archive.org/download/tobacco_nrx27a00_files.xml/nrx27a00.mp4
gzwb0044,tobacco_ala71b00,tobacco_ala71b00.mp4,186355251.0,https://archive.org/download/tobacco_ala71b00_files.xml/tobacco_ala71b00.mp4
gzym0006,tobacco_vxw27a00,tobacco_vxw27a00.mp4,51927792.0,https://archive.org/download/tobacco_vxw27a00_files.xml/tobacco_vxw27a00.mp4
hfbn0006,tobacco_esx27a00,esx27a00.mp4,873791321.0,https://archive.org/download/tobacco_esx27a00_files.xml/esx27a00.mp4
hfcd0092,umm52d00,VTS_01_1_512kb.mp4,39038891.0,https://archive.org/download/umm52d00_files.xml/VTS_01_1_512kb.mp4
hfcn0006,tobacco_acy27a00,tobacco_acy27a00.mp4,37543727.0,https://archive.org/download/tobacco_acy27a00_files.xml/tobacco_acy27a00.mp4
hfdn0006,tobacco_wly27a00,tobacco_wly27a00.mp4,763853928.0,https://archive.org/download/tobacco_wly27a00_files.xml/tobacco_wly27a00.mp4
hffc0072,tobacco_hffc0072,2084351920.mp4,129080529.0,https://archive.org/download/tobacco_hffc0072_files.xml/2084351920.mp4
hfhb0039,tobacco_fyj52b00,tobacco_fyj52b00.mp4,124747391.0,https://archive.org/download/tobacco_fyj52b00_files.xml/tobacco_fyj52b00.mp4
hfjw0178,tobacco_yqy00i00,tobacco_yqy00i00.mp4,205059052.0,https://archive.org/download/tobacco_yqy00i00_files.xml/tobacco_yqy00i00.mp4
hfly0104,tobacco_tzy99d00,80704910-4912_512kb.mp4,5087693.0,https://archive.org/download/tobacco_tzy99d00_files.xml/80704910-4912_512kb.mp4
hfnm0006,tobacco_uew27a00,VTS_01_3_512kb.mp4,1656648.0,https://archive.org/download/tobacco_uew27a00_files.xml/VTS_01_3_512kb.mp4
hfpd0111,tobacco_umo23e00,VTS_01_1_512kb.mp4,32642288.0,https://archive.org/download/tobacco_umo23e00_files.xml/VTS_01_1_512kb.mp4
hfpm0006,tobacco_myw27a00,tobacco_myw27a00.mp4,16885305.0,https://archive.org/download/tobacco_myw27a00_files.xml/tobacco_myw27a00.mp4
hfvn0006,tobacco_iix27a00,tobacco_iix27a00.mp4,67547551.0,https://archive.org/download/tobacco_iix27a00_files.xml/tobacco_iix27a00.mp4
hfwk0146,tobacco_usp91f00,tobacco_usp91f00.mp4,162987538.0,https://archive.org/download/tobacco_usp91f00_files.xml/tobacco_usp91f00.mp4
hfwn0006,tobacco_svy27a00,tobacco_svy27a00.mp4,5435938.0,https://archive.org/download/tobacco_svy27a00_files.xml/tobacco_svy27a00.mp4
hfxh0257,opioids_hfxh0257,hfxh0257-0005.mp4,325054521.0,https://archive.org/download/opioids_hfxh0257_files.xml/hfxh0257-0005.mp4
hfym0006,tobacco_qow27a00,tobacco_qow27a00.mp4,26673356.0,https://archive.org/download/tobacco_qow27a00_files.xml/tobacco_qow27a00.mp4
hgbc0084,tobacco_zmk22d00,tobacco_zmk22d00.mp4,54206270.0,https://archive.org/download/tobacco_zmk22d00_files.xml/tobacco_zmk22d00.mp4
hgbn0006,tobacco_usx27a00,tobacco_usx27a00.mp4,15781744.0,https://archive.org/download/tobacco_usx27a00_files.xml/tobacco_usx27a00.mp4
hgcd0092,tobacco_knm52d00,tobacco_knm52d00.mp4,87712845.0,https://archive.org/download/tobacco_knm52d00_files.xml/tobacco_knm52d00.mp4
